class	class_id	spec	spec_id	tree	hero_tree	node_id	node_type	entry_id	talent	spell_id	max_ranks	req_points	row	col	choice_group	prereq_node_ids	serial_order	choice_index
warlock	9	destruction	267	class		71937	CHOICE	91446	Ichor of Devils	386664	1	8	8	1	71937	71936	12	0
warlock	9	destruction	267	class		71937	CHOICE	91445	Frequent Donor	386686	1	8	8	1	71937	71936	12	1
warlock	9	destruction	267	class		109843	PASSIVE	136103	Pact of the Eredar	1270695	1	8	8	3		71954,109840,110075	152	0
warlock	9	destruction	267	class		110073	PASSIVE	136570	Pact of the Nathrezim	1270690	1	8	8	5		71954,110074	179	0
warlock	9	destruction	267	class		71917	PASSIVE	91424	Demonic Resilience	389590	1	8	8	6		71923,110074,71938	1	0
warlock	9	destruction	267	class		110076	PASSIVE	136573	Empowered Drain Life	1271689	1	8	8	7		71923	182	0
warlock	9	destruction	267	class		71956	CHOICE	91468	Strength of Will	317138	1	23	9	2	71956	109843,71937	24	0
warlock	9	destruction	267	class		71956	CHOICE	91467	Dark Accord	386659	1	23	9	2	71956	109843,71937	24	1
warlock	9	destruction	267	class		71955	ACTIVE	91466	Demonic Gateway	111771	1	23	9	4		109843,110073	23	0
warlock	9	destruction	267	class		71947	CHOICE	91458	Howl of Terror	5484	1	23	9	6	71947	110073,110076,71917	17	0
warlock	9	destruction	267	class		71947	CHOICE	91457	Shadowfury	30283	1	23	9	6	71947	110073,110076,71917	17	1
warlock	9	destruction	267	class		71918	PASSIVE	91425	Swift Artifice	452902	1	23	10	1		71956	2	0
warlock	9	destruction	267	class		109842	PASSIVE	136102	Soul Link	108415	2	23	10	3		71955,71956	151	0
warlock	9	destruction	267	class		109841	PASSIVE	136101	Frequent Traveler	1265801	1	23	10	4		71955	150	0
warlock	9	destruction	267	class		71924	PASSIVE	91432	Fel Synergy	389367	2	23	10	5		71955,71947	5	0
warlock	9	destruction	267	class		71941	PASSIVE	91451	Oppressive Darkness	1270255	1	23	10	7		71947	14	0
warlock	9	destruction	267	class		71926	PASSIVE	91434	Pact of Gluttony	386689	1	23	11	2		109842,71918	6	0
warlock	9	destruction	267	class		71957	ACTIVE	91469	Soulburn	385899	1	23	11	4		109842,71924,109841	25	0
warlock	9	destruction	267	class		109848	CHOICE		Blight of Weakness	1271748	1	23	11	6	109848	71924,71941	157	0
warlock	9	destruction	267	class		109848	CHOICE	136738	Blight of Tongues	1271802	1	23	11	6	109848	71924,71941	157	1
warlock	9	destruction	267	spec		110282	ACTIVE	136835	Chaos Bolt	116858	1		2	18			198	0
warlock	9	destruction	267	spec		72068	ACTIVE	91591	Conflagrate	17962	1		3	17		110282	66	0
warlock	9	destruction	267	spec		72069	CHOICE	91592	Rain of Fire	5740	1		3	19	72069	110282	67	0
warlock	9	destruction	267	spec		72069	CHOICE	128601	Rain of Fire	1214467	1		3	19	72069	110282	67	1
warlock	9	destruction	267	spec		108680	PASSIVE	91587	Improved Conflagrate	231793	1		4	16		72068	129	0
warlock	9	destruction	267	spec		72067	PASSIVE	91590	Backdraft	196406	1		4	17		72068	65	0
warlock	9	destruction	267	spec		108678	PASSIVE	134219	Practiced Chaos	1244284	1		4	19		72069	128	0
warlock	9	destruction	267	spec		72065	PASSIVE	91588	Roaring Blaze	1244310	1		4	20		72069	63	0
warlock	9	destruction	267	spec		72059	PASSIVE	91581	Explosive Potential	388827	1		5	16		108680,72067	58	0
warlock	9	destruction	267	spec		71979	CHOICE	91494	Mayhem	387506	1		5	18	71979	72067,108678	38	0
warlock	9	destruction	267	spec		71979	CHOICE	91493	Havoc	80240	1		5	18	71979	72067,108678	38	1
warlock	9	destruction	267	spec		71973	PASSIVE	91486	Scalding Flames	388832	1		5	20		108678,72065	35	0
warlock	9	destruction	267	spec		72060	ACTIVE	91582	Shadowburn	17877	1	8	6	15		72059	59	0
warlock	9	destruction	267	spec		71983	PASSIVE	91500	Backlash	387384	2	8	6	17		71979,72059	41	0
warlock	9	destruction	267	spec		71961	PASSIVE	91474	Improved Havoc	1244460	1	8	6	18		71979	27	0
warlock	9	destruction	267	spec		71969	PASSIVE	91482	Ashen Remains	387252	2	8	6	19		71973,71979	32	0
warlock	9	destruction	267	spec		71974	ACTIVE	91488	Cataclysm	152108	1	8	6	21		71973	36	0
warlock	9	destruction	267	spec		101994	PASSIVE	126004	Fiendish Cruelty	1245633	1	8	7	15		72060	123	0
warlock	9	destruction	267	spec		72061	PASSIVE	91583	Chaotic Inferno	1244788	1	8	7	16		71983,72060	60	0
warlock	9	destruction	267	spec		71972	PASSIVE	91485	Flashpoint	387259	1	8	7	17		71983	34	0
warlock	9	destruction	267	spec		71985	ACTIVE	91502	Summon Infernal	1122	1	8	7	18		71969,71983,71961	42	0
warlock	9	destruction	267	spec		72062	PASSIVE	91584	Emberstorm	454744	1	8	7	19		71969	61	0
warlock	9	destruction	267	spec		71982	PASSIVE	91499	Fire and Brimstone	196408	1	8	7	20		71974,71969	40	0
warlock	9	destruction	267	spec		102427	PASSIVE	126493	Lake of Fire	1244877	1	8	7	21		71974	127	0
warlock	9	destruction	267	spec		71980	CHOICE	91496	Reverse Entropy	205148	1	8	8	16	71980	101994,72061,71972	39	0
warlock	9	destruction	267	spec		71980	CHOICE	91495	Internal Combustion	266134	1	8	8	16	71980	101994,72061,71972	39	1
warlock	9	destruction	267	spec		71960	CHOICE	91473	Crashing Chaos	417234	1	8	8	18	71960	71985	26	0
warlock	9	destruction	267	spec		71960	CHOICE	126494	Rain of Chaos	266086	1	8	8	18	71960	71985	26	1
warlock	9	destruction	267	spec		71971	CHOICE	91484	Summoner's Embrace	453105	1	8	8	20	71971	71982,102427,72062	33	0
warlock	9	destruction	267	spec		71971	CHOICE	125618	Grimoire of Sacrifice	108503	1	8	8	20	71971	71982,102427,72062	33	1
warlock	9	destruction	267	spec		72066	PASSIVE	91589	Ruin	387103	2	20	9	16		71980	64	0
warlock	9	destruction	267	spec		101992	PASSIVE	126002	Improved Chaos Bolt	456951	1	20	9	17		71980,71960	121	0
warlock	9	destruction	267	spec		71964	PASSIVE	91477	Destructive Rapidity	1244928	1	20	9	19		71971,71960	28	0
warlock	9	destruction	267	spec		110281	PASSIVE	136834	Devastation	454735	2	20	9	20		71971	197	0
warlock	9	destruction	267	spec		108681	CHOICE	128600	Dimensional Rift	1280868	1	20	10	15	108681	72066	130	0
warlock	9	destruction	267	spec		108681	CHOICE	134221	Soul Fire	6353	1	20	10	15	108681	72066	130	1
warlock	9	destruction	267	spec		71966	PASSIVE	91479	Chaos Incarnate	387275	1	20	10	17		72066,101992	30	0
warlock	9	destruction	267	spec		71965	PASSIVE	91478	Conflagration of Chaos	387108	1	20	10	18		101992,71964	29	0
warlock	9	destruction	267	spec		71968	PASSIVE	91481	Diabolic Embers	387173	1	20	10	19		110281,71964	31	0
warlock	9	destruction	267	spec		72064	CHOICE	91586	Demonfire Infusion	1214442	1	20	10	21	72064	110281	62	0
warlock	9	destruction	267	spec		72064	CHOICE	128599	Channel Demonfire	196447	1	20	10	21	72064	110281	62	1
warlock	9	destruction	267	spec		110280	PASSIVE	136833	Avatar of Destruction	1245089	1	20	11	15		108681	196	0
warlock	9	destruction	267	spec		71975	PASSIVE	91489	Inferno	1280483	1	20	11	17		71966	37	0
warlock	9	destruction	267	spec		102003	PASSIVE	91423	Alythess's Ire	1244941	1	20	11	19		71968	124	0
warlock	9	destruction	267	spec		101993	PASSIVE	126003	Raging Demonfire	387166	1	20	11	21		72064	122	0
warlock	9	destruction	267	spec		110406	ACTIVE	136986	Embers of Nihilam	1265770	1	20	12	18			201	0
warlock	9	destruction	267	hero	Diabolist	94855	PASSIVE	117452	Diabolic Ritual	428514	1		7	10			98	0
warlock	9	destruction	267	hero	Diabolist	94849	PASSIVE	117446	Cloven Souls	428517	1		8	9		94855	92	0
warlock	9	destruction	267	hero	Diabolist	94856	PASSIVE	117453	Touch of Rancora	429893	1		8	10		94855	99	0
warlock	9	destruction	267	hero	Diabolist	94826	PASSIVE	117423	Secrets of the Coven	428518	1		8	11		94855	73	0
warlock	9	destruction	267	hero	Diabolist	109833	PASSIVE	136092	Diabolic Oculi	1268709	1		8	12		94855	142	0
warlock	9	destruction	267	hero	Diabolist	94836	CHOICE	117433	Soul-Etched Circles	428911	1		9	9	94836	94849	81	0
warlock	9	destruction	267	hero	Diabolist	94836	CHOICE	118837	Annihilan's Bellow	429072	1		9	9	94836	94849	81	1
warlock	9	destruction	267	hero	Diabolist	94848	CHOICE	117445	Cruelty of Kerxan	429902	1		9	10	94848	94856	91	0
warlock	9	destruction	267	hero	Diabolist	94848	CHOICE	118838	Infernal Machine	429917	1		9	10	94848	94856	91	1
warlock	9	destruction	267	hero	Diabolist	94852	CHOICE	117449	Infernal Vitality	429115	1		9	11	94852	94826	95	0
warlock	9	destruction	267	hero	Diabolist	94852	CHOICE	118839	Infernal Bulwark	429130	1		9	11	94852	94826	95	1
warlock	9	destruction	267	hero	Diabolist	109832	PASSIVE	136091	Looks That Kill	1268713	1		9	12		109833	141	0
warlock	9	destruction	267	hero	Diabolist	94833	PASSIVE	117430	Flames of Xoroth	429657	1		10	9		94836	78	0
warlock	9	destruction	267	hero	Diabolist	94831	PASSIVE	117428	Abyssal Dominion	429581	1		10	10		94848	76	0
warlock	9	destruction	267	hero	Diabolist	94843	PASSIVE	117440	Gloom of Nathreza	429899	1		10	11		94852	86	0
warlock	9	destruction	267	hero	Diabolist	109831	PASSIVE	136090	Mind's Eyes	1268716	1		10	12		109832	140	0
warlock	9	destruction	267	hero	Diabolist	94830	PASSIVE	117427	Ruination	428522	1		11	10		94843,94831,94833,109831	75	0
warlock	9	destruction	267	hero	Hellcaller	94840	ACTIVE		Wither	445468	1		1	23			84	0
warlock	9	destruction	267	hero	Hellcaller	94853	PASSIVE	117450	Xalan's Ferocity	440044	1		2	22		94840	96	0
warlock	9	destruction	267	hero	Hellcaller	94837	PASSIVE	117434	Blackened Soul	440043	1		2	23		94840	82	0
warlock	9	destruction	267	hero	Hellcaller	94845	PASSIVE	117442	Xalan's Cruelty	440040	1		2	24		94840	88	0
warlock	9	destruction	267	hero	Hellcaller	109836	PASSIVE	136095	Through the Felvine	1266799	1		2	25		94840	145	0
warlock	9	destruction	267	hero	Hellcaller	94822	CHOICE	117419	Curse of the Satyr	440057	1		3	22	94822	94853	69	0
warlock	9	destruction	267	hero	Hellcaller	94822	CHOICE	123309	Aura of Enfeeblement	440059	1		3	22	94822	94853	69	1
warlock	9	destruction	267	hero	Hellcaller	94854	CHOICE	117451	Hatefury Rituals	440048	1		3	23	94854	94837	97	0
warlock	9	destruction	267	hero	Hellcaller	94854	CHOICE	123310	Bleakheart Tactics	440051	1		3	23	94854	94837	97	1
warlock	9	destruction	267	hero	Hellcaller	94835	CHOICE	117432	Zevrim's Resilience	440065	1		3	24	94835	94845	80	0
warlock	9	destruction	267	hero	Hellcaller	94835	CHOICE	123308	Illhoof's Design	440070	1		3	24	94835	94845	80	1
warlock	9	destruction	267	hero	Hellcaller	109835	PASSIVE	136094	Devil Fruit	1266805	1		3	25		109836	144	0
warlock	9	destruction	267	hero	Hellcaller	94834	PASSIVE	117431	Mark of Xavius	440046	1		4	22		94822	79	0
warlock	9	destruction	267	hero	Hellcaller	94829	PASSIVE	117426	Seeds of Their Demise	440055	1		4	23		94854	74	0
warlock	9	destruction	267	hero	Hellcaller	94844	PASSIVE	117441	Mark of Peroth'arn	440045	1		4	24		94835	87	0
warlock	9	destruction	267	hero	Hellcaller	109834	PASSIVE	136093	Alzzin's Iniquity	1266803	1		4	25		109835	143	0
warlock	9	destruction	267	hero	Hellcaller	94842	ACTIVE		Malevolence	442726	1		5	23		94844,94829,94834,109834	85	0
warrior	1	arms	71	class		90327	ACTIVE	112184	Battle Stance	386164	1		2	2			47	0
warrior	1	arms	71	class		92537	ACTIVE	114643	Defensive Stance	386208	1		2	6			117	0
warrior	1	arms	71	class		90344	PASSIVE	112206	Fast Footwork	382260	1		3	1		90327	55	0
warrior	1	arms	71	class		90328	PASSIVE	112185	War Machine	262231	1		3	3		90327	48	0
warrior	1	arms	71	class		90343	ACTIVE	112205	Thunder Clap	6343	1		3	5		92537	54	0
warrior	1	arms	71	class		90371	PASSIVE	112238	Leeching Strikes	382258	1		3	7		92537	66	0
warrior	1	arms	71	class		90326	ACTIVE	112183	Impending Victory	202168	1		4	2		90344,90328	46	0
warrior	1	arms	71	class		90346	ACTIVE	112208	Heroic Leap	6544	1		4	4		90328,90343	56	0
warrior	1	arms	71	class		95959	PASSIVE	118853	Crackling Thunder	203201	1		4	5		90343	155	0
warrior	1	arms	71	class		90337	ACTIVE	112198	Storm Bolt	107570	1		4	6		90371,90343	53	0
warrior	1	arms	71	class		109391	ACTIVE	135597	Rend	772	1		5	1		90344,90326	172	0
warrior	1	arms	71	class		90332	PASSIVE	112190	Second Wind	29838	1		5	2		90326	52	0
warrior	1	arms	71	class		90352	PASSIVE	112216	Frothing Berserker	392792	1		5	3		90328,90326,90346	60	0
warrior	1	arms	71	class		90355	PASSIVE	112219	Bounding Stride	202163	1		5	4		90346	62	0
warrior	1	arms	71	class		90353	PASSIVE	112217	Pain and Gain	382549	1		5	5		90346,90337	61	0
warrior	1	arms	71	class		108676	CHOICE	134217	Intervene	3411	1		5	7	108676	90337,90371	168	0
warrior	1	arms	71	class		108676	CHOICE	134216	Interpose	1244088	1		5	7	108676	90337,90371	168	1
warrior	1	arms	71	class		90375	ACTIVE	112242	Shockwave	46968	1	8	6	2		109391,90352	69	0
warrior	1	arms	71	class		90378	PASSIVE	112245	Overwhelming Rage	382767	1	8	6	3		90352	70	0
warrior	1	arms	71	class		90331	ACTIVE	112188	Rallying Cry	97462	1	8	6	4		90353,90352	51	0
warrior	1	arms	71	class		110119	PASSIVE	136626	Field Dressing	1271926	1	8	6	5		90353	200	0
warrior	1	arms	71	class		90385	ACTIVE	112253	Spell Reflection	23920	1	8	6	6		90353,108676	74	0
warrior	1	arms	71	class		90351	CHOICE	112215	Wrecking Throw	384110	1	8	7	1	90351	90375,109391	59	0
warrior	1	arms	71	class		90351	CHOICE	112214	Shattering Throw	64382	1	8	7	1	90351	90375,109391	59	1
warrior	1	arms	71	class		90374	PASSIVE	112241	Rumbling Earth	275339	1	8	7	2		90375	68	0
warrior	1	arms	71	class		90348	CHOICE	112211	Berserker Shout	384100	1	8	7	3	90348	90331,90375	58	0
warrior	1	arms	71	class		90348	CHOICE	112210	Fearless	1271925	1	8	7	3	90348	90331,90375	58	1
warrior	1	arms	71	class		108705	CHOICE	134254	Intimidating Shout	5246	1	8	7	5	108705	90331,90385	171	0
warrior	1	arms	71	class		108705	CHOICE	136627	Piercing Howl	12323	1	8	7	5	108705	90331,90385	171	1
warrior	1	arms	71	class		95956	PASSIVE	118850	Honed Reflexes	391271	1	8	7	7		90385,108676	154	0
warrior	1	arms	71	class		90366	PASSIVE	112233	Armored to the Teeth	384124	2	8	8	2		90351,90348	64	0
warrior	1	arms	71	class		90382	PASSIVE	112249	Double Time	103827	1	8	8	4		108705,90348	73	0
warrior	1	arms	71	class		90368	PASSIVE	112235	Reinforced Plates	382939	2	8	8	6		95956,108705	65	0
warrior	1	arms	71	class		90347	PASSIVE	112209	Barbaric Training	383082	1	23	9	1		90366	57	0
warrior	1	arms	71	class		110118	PASSIVE	136625	Javelineer	1271948	1	23	9	3		90366,90382	199	0
warrior	1	arms	71	class		108685	PASSIVE	134225	Resonant Voice	1243660	1	23	9	5		90382,90368	169	0
warrior	1	arms	71	class		108686	PASSIVE	134226	Crushing Force	382764	1	23	9	7		90368	170	0
warrior	1	arms	71	class		90381	PASSIVE	112248	Cruel Strikes	392777	2	23	10	2		110118,90347	72	0
warrior	1	arms	71	class		90322	PASSIVE	112179	Two-Handed Weapon Specialization	382896	2	23	10	4		110118,108685	43	0
warrior	1	arms	71	class		90360	PASSIVE	112224	Wild Strikes	382946	2	23	10	6		108685,108686	63	0
warrior	1	arms	71	class		108543	PASSIVE	134032	Anger Management	152278	1	23	11	1		90381	165	0
warrior	1	arms	71	class		90380	ACTIVE	112247	Champion's Spear	376079	1	23	11	3		90322,90381	71	0
warrior	1	arms	71	class		108542	PASSIVE	134031	Stance Mastery	1280961	1	23	11	5		90360,90322	164	0
warrior	1	arms	71	class		108544	PASSIVE	134033	Battlefield Commander	424742	1	23	11	7		90360	166	0
warrior	1	arms	71	spec		90270	ACTIVE	112122	Mortal Strike	12294	1		2	18			5	0
warrior	1	arms	71	spec		90271	ACTIVE	112123	Overpower	7384	1		3	17		90270	6	0
warrior	1	arms	71	spec		90274	PASSIVE	112126	Sudden Death	29725	1		3	19		90270	8	0
warrior	1	arms	71	spec		90276	CHOICE	112128	Fueled by Violence	383103	1		4	17	90276	90271	9	0
warrior	1	arms	71	spec		90276	CHOICE	136701	Ignore Pain	1277297	1		4	17	90276	90271	9	1
warrior	1	arms	71	spec		90269	ACTIVE	112121	Die by the Sword	118038	1		4	19		90274	4	0
warrior	1	arms	71	spec		90277	PASSIVE	112129	Bloodsurge	384361	1		5	16		90276	10	0
warrior	1	arms	71	spec		90279	PASSIVE	112131	Improved Overpower	385571	1		5	17		90276	11	0
warrior	1	arms	71	spec		90273	PASSIVE	112125	Improved Execute	316405	1		5	19		90269	7	0
warrior	1	arms	71	spec		90267	PASSIVE	135932	Fervor of Battle	202316	1		5	20		90269	3	0
warrior	1	arms	71	spec		90282	PASSIVE	112134	Tactician	184783	1	8	6	16		90279,90277	12	0
warrior	1	arms	71	spec		90290	ACTIVE	112144	Colossus Smash	167105	1	8	6	18		90279,90273	15	0
warrior	1	arms	71	spec		90292	PASSIVE	112146	Impale	383430	1	8	6	20		90273,90267	17	0
warrior	1	arms	71	spec		109681	CHOICE	135936	Brute Force	1261046	1	8	7	15	109681	90282	175	0
warrior	1	arms	71	spec		109681	CHOICE	135935	Efficiency	1261047	1	8	7	15	109681	90282	175	1
warrior	1	arms	71	spec		92614	PASSIVE	114733	Overpowering Finish	400205	1	8	7	16		90282	119	0
warrior	1	arms	71	spec		109687	PASSIVE	135944	Strength of Arms	400803	2	8	7	17		90282,90290	181	0
warrior	1	arms	71	spec		109686	CHOICE	135943	Just Warming Up	1261048	1	8	7	18	109686	90290	180	0
warrior	1	arms	71	spec		109686	CHOICE	135942	Broad Strokes	1261049	1	8	7	18	109686	90290	180	1
warrior	1	arms	71	spec		90447	PASSIVE	112320	Sharpened Blades	383341	2	8	7	19		90292,90290	111	0
warrior	1	arms	71	spec		90293	ACTIVE	112147	Cleave	845	1	8	7	20		90292	18	0
warrior	1	arms	71	spec		92536	CHOICE	114641	Improved Sweeping Strikes	383155	1	8	7	21	92536	90292	116	0
warrior	1	arms	71	spec		92536	CHOICE	114739	Powerful Momentum	1261050	1	8	7	21	92536	90292	116	1
warrior	1	arms	71	spec		109680	PASSIVE	135934	Martial Prowess	1273062	1	8	8	15		92614,109681	174	0
warrior	1	arms	71	spec		90285	PASSIVE	112137	Dreadnaught	262150	1	8	8	16		92614,109687	14	0
warrior	1	arms	71	spec		109684	PASSIVE	135940	Deep Wounds	1261060	1	8	8	17		109687	178	0
warrior	1	arms	71	spec		109683	CHOICE	135939	Tactical Edge	1261051	1	8	8	18	109683	109686	177	0
warrior	1	arms	71	spec		109683	CHOICE	135938	Crushing Combo	1261056	1	8	8	18	109683	109686	177	1
warrior	1	arms	71	spec		90291	PASSIVE	112145	Massacre	281001	1	8	8	19		90447	16	0
warrior	1	arms	71	spec		110175	PASSIVE	136700	Mass Execution	1273075	1	8	8	20		90447,90293	201	0
warrior	1	arms	71	spec		109682	PASSIVE	135937	Collateral Damage	334779	1	8	8	21		92536,90293	176	0
warrior	1	arms	71	spec		90283	PASSIVE	112135	Bloodborne	383287	2	20	9	16		90285,109680,109684	13	0
warrior	1	arms	71	spec		90441	CHOICE	112314	Bladestorm	227847	1	20	9	18	90441	90291,109684,109683	108	0
warrior	1	arms	71	spec		90441	CHOICE	136702	Ravager	228920	1	20	9	18	90441	90291,109684,109683	108	1
warrior	1	arms	71	spec		90444	PASSIVE	112317	Critical Thinking	389306	2	20	9	20		90291,110175,109682	109	0
warrior	1	arms	71	spec		92615	PASSIVE	114740	Battlelord	386630	1	20	10	15		90283	120	0
warrior	1	arms	71	spec		90438	PASSIVE	112310	Bloodletting	383154	1	20	10	17		90441,90283	106	0
warrior	1	arms	71	spec		90445	PASSIVE	112318	Executioner's Precision	386634	1	20	10	19		90444,90441	110	0
warrior	1	arms	71	spec		90439	PASSIVE	112311	Fatality	383703	1	20	10	21		90444	107	0
warrior	1	arms	71	spec		109679	PASSIVE	135933	Master Tactician	1261057	1	20	11	16		90438,92615	173	0
warrior	1	arms	71	spec		109685	PASSIVE	135941	Mortal Wounds	1261062	1	20	11	18		90445,90438	179	0
warrior	1	arms	71	spec		110176	ACTIVE	136703	Avatar	107574	1	20	11	20		90439,90445	202	0
warrior	1	arms	71	spec		110407	ACTIVE	136989	Master of Warfare	1269314	1	20	12	18			205	0
warrior	1	arms	71	hero	Colossus	94818	ACTIVE	117415	Demolish	436358	1		7	11			151	0
warrior	1	arms	71	hero	Colossus	94812	PASSIVE	117409	Martial Expert	429638	1		8	9		94818	145	0
warrior	1	arms	71	hero	Colossus	94819	PASSIVE	117416	Colossal Might	429634	1		8	10		94818	152	0
warrior	1	arms	71	hero	Colossus	94789	CHOICE	117386	Boneshaker	429639	1		8	11	94789	94818	126	0
warrior	1	arms	71	hero	Colossus	94789	CHOICE	119858	Earthquaker	440992	1		8	11	94789	94818	126	1
warrior	1	arms	71	hero	Colossus	109814	PASSIVE	136073	Decimator	1270704	1		8	12		94818	187	0
warrior	1	arms	71	hero	Colossus	94799	CHOICE	117396	One Against Many	429637	1		9	9	94799	94812	134	0
warrior	1	arms	71	hero	Colossus	94799	CHOICE	119856	Arterial Bleed	440995	1		9	9	94799	94812	134	1
warrior	1	arms	71	hero	Colossus	94811	PASSIVE	117408	Tide of Battle	429641	1		9	10		94819	144	0
warrior	1	arms	71	hero	Colossus	94815	CHOICE	117412	No Stranger to Pain	429644	1		9	11	94815	94789	148	0
warrior	1	arms	71	hero	Colossus	94815	CHOICE	119857	Veteran Vitality	440993	1		9	11	94815	94789	148	1
warrior	1	arms	71	hero	Colossus	109813	PASSIVE	136072	Cut to the Bone	1270709	1		9	12		109814	186	0
warrior	1	arms	71	hero	Colossus	94796	PASSIVE	117393	Practiced Strikes	429647	1		10	9		94799	131	0
warrior	1	arms	71	hero	Colossus	94794	PASSIVE	117391	Precise Might	431548	1		10	10		94811	129	0
warrior	1	arms	71	hero	Colossus	94806	PASSIVE	117403	Mountain of Muscle and Scars	429642	1		10	11		94815	139	0
warrior	1	arms	71	hero	Colossus	109812	PASSIVE	136071	Celeritous Conclusion	1270710	1		10	12		109813	185	0
warrior	1	arms	71	hero	Colossus	94793	PASSIVE	117390	Dominance of the Colossus	429636	1		11	11		94806,94794,94796,109812	128	0
warrior	1	arms	71	hero	Slayer	94814	PASSIVE	117411	Slayer's Dominance	444767	1		2	11			147	0
warrior	1	arms	71	hero	Slayer	94788	PASSIVE	117385	Imminent Demise	444769	1		3	9		94814	125	0
warrior	1	arms	71	hero	Slayer	94810	PASSIVE	117407	Overwhelming Blades	444772	1		3	10		94814	143	0
warrior	1	arms	71	hero	Slayer	94795	CHOICE	117392	Relentless Pursuit	444776	1		3	11	94795	94814	130	0
warrior	1	arms	71	hero	Slayer	94795	CHOICE	123408	Vicious Agility	444777	1		3	11	94795	94814	130	1
warrior	1	arms	71	hero	Slayer	109817	PASSIVE	136076	Violent Euphoria	1270717	1		3	12		94814	190	0
warrior	1	arms	71	hero	Slayer	94813	PASSIVE	117410	Death Drive	444770	1		4	9		94788	146	0
warrior	1	arms	71	hero	Slayer	94786	CHOICE	117383	Culling Cyclone	444778	1		4	10	94786	94810	123	0
warrior	1	arms	71	hero	Slayer	94786	CHOICE	123409	Brutal Finish	446085	1		4	10	94786	94810	123	1
warrior	1	arms	71	hero	Slayer	94787	CHOICE	117384	Fierce Followthrough	444773	1		4	11	94787	94795	124	0
warrior	1	arms	71	hero	Slayer	94787	CHOICE	123770	Opportunist	444774	1		4	11	94787	94795	124	1
warrior	1	arms	71	hero	Slayer	109816	PASSIVE	136075	Deadly Focus	1270718	1		4	12		109817	189	0
warrior	1	arms	71	hero	Slayer	94784	PASSIVE	117381	Show No Mercy	444771	1		5	9		94813	121	0
warrior	1	arms	71	hero	Slayer	94809	PASSIVE	117406	Reap the Storm	444775	1		5	10		94786	142	0
warrior	1	arms	71	hero	Slayer	94801	PASSIVE	117398	Slayer's Malice	444779	1		5	11		94787	136	0
warrior	1	arms	71	hero	Slayer	109815	PASSIVE	136074	Unhinged	386628	1		5	12		109816	188	0
warrior	1	arms	71	hero	Slayer	94820	PASSIVE	117417	Unrelenting Onslaught	444780	1		6	11		94801,94809,94784,109815	153	0
warrior	1	fury	72	class		90325	ACTIVE	112182	Berserker Stance	386196	1		2	2			45	0
warrior	1	fury	72	class		92538	ACTIVE	114644	Defensive Stance	386208	1		2	6			118	0
warrior	1	fury	72	class		90344	PASSIVE	112206	Fast Footwork	382260	1		3	1		90325	55	0
warrior	1	fury	72	class		90328	PASSIVE	112185	War Machine	262231	1		3	3		90325	48	0
warrior	1	fury	72	class		90343	ACTIVE	112205	Thunder Clap	6343	1		3	5		92538	54	0
warrior	1	fury	72	class		90371	PASSIVE	112238	Leeching Strikes	382258	1		3	7		92538	66	0
warrior	1	fury	72	class		90326	ACTIVE	112183	Impending Victory	202168	1		4	2		90344,90328	46	0
warrior	1	fury	72	class		90346	ACTIVE	112208	Heroic Leap	6544	1		4	4		90328,90343	56	0
warrior	1	fury	72	class		95959	PASSIVE	118853	Crackling Thunder	203201	1		4	5		90343	155	0
warrior	1	fury	72	class		90337	ACTIVE	112198	Storm Bolt	107570	1		4	6		90371,90343	53	0
warrior	1	fury	72	class		109391	ACTIVE	135597	Rend	772	1		5	1		90344,90326	172	0
warrior	1	fury	72	class		90332	PASSIVE	112190	Second Wind	29838	1		5	2		90326	52	0
warrior	1	fury	72	class		90352	PASSIVE	112216	Frothing Berserker	392792	1		5	3		90328,90326,90346	60	0
warrior	1	fury	72	class		90355	PASSIVE	112219	Bounding Stride	202163	1		5	4		90346	62	0
warrior	1	fury	72	class		90353	PASSIVE	112217	Pain and Gain	382549	1		5	5		90346,90337	61	0
warrior	1	fury	72	class		108674	CHOICE	134214	Intervene	3411	1		5	7	108674	90337,90371	167	0
warrior	1	fury	72	class		108674	CHOICE	134213	Interpose	1244088	1		5	7	108674	90337,90371	167	1
warrior	1	fury	72	class		90375	ACTIVE	112242	Shockwave	46968	1	8	6	2		109391,90352	69	0
warrior	1	fury	72	class		90378	PASSIVE	112245	Overwhelming Rage	382767	1	8	6	3		90352	70	0
warrior	1	fury	72	class		90331	ACTIVE	112188	Rallying Cry	97462	1	8	6	4		90353,90352	51	0
warrior	1	fury	72	class		110119	PASSIVE	136626	Field Dressing	1271926	1	8	6	5		90353	200	0
warrior	1	fury	72	class		90385	ACTIVE	112253	Spell Reflection	23920	1	8	6	6		90353,108674	74	0
warrior	1	fury	72	class		90351	CHOICE	112215	Wrecking Throw	384110	1	8	7	1	90351	90375,109391	59	0
warrior	1	fury	72	class		90351	CHOICE	112214	Shattering Throw	64382	1	8	7	1	90351	90375,109391	59	1
warrior	1	fury	72	class		90374	PASSIVE	112241	Rumbling Earth	275339	1	8	7	2		90375	68	0
warrior	1	fury	72	class		90348	CHOICE	112211	Berserker Shout	384100	1	8	7	3	90348	90331,90375	58	0
warrior	1	fury	72	class		90348	CHOICE	112210	Fearless	1271925	1	8	7	3	90348	90331,90375	58	1
warrior	1	fury	72	class		108705	CHOICE	134254	Intimidating Shout	5246	1	8	7	5	108705	90331,90385	171	0
